Transaction_ID,Account_Number,Transaction_Amount,Transaction_Type,Category,Payment_Method,Transaction_Status,Customer_Age,Customer_Income,Account_Balance,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week,is_weekend,Fraud_Flag
690a7b80-af8d-488d-9811-70c1d8d2660e,FQSO40939349647935,323.87,Debit,Electronics,Debit Card,Success,18,119814.49,5803.82,2024,2024-10,27,13,6,1,0
7394d796-51c4-443b-b07d-b671caea9ae5,HTWZ56215426267188,4941.86,Credit,Education,E-Wallet,Pending,47,57493.6,5216.7,2024,2024-10,26,13,5,1,1
222db2cf-bc34-4d5d-9f9e-14257a7628e6,TUFN70136191667322,3204.77,Debit,Savings,E-Wallet,Failed,25,37666.92,3847.67,2024,2024-05,8,4,2,0,1
97d02f8f-affd-443b-ac69-1f0442bbeaae,DWXU77594144772045,4308.15,Debit,Clothing,Credit Card,Failed,45,30885.92,18516.09,2023,2023-06,4,15,6,1,0
4823debe-ccad-492e-93dc-4faed3a71b83,HHOX69791627624396,1309.43,Debit,Clothing,E-Wallet,Failed,33,54357.43,2061.14,2023,2023-05,23,14,1,0,1
5e1b015f-6a1c-401b-959b-2b6b32dba028,VBYM30079823389178,3556.91,Debit,Shopping,E-Wallet,Success,35,66445.5,8719.79,2024,2024-01,25,5,3,0,1
60980b94-e05b-4892-a4bc-08cf2e904b5c,PYGV56392118781626,4462.41,Debit,Entertainment,Debit Card,Failed,53,69264.21,17337.28,2024,2024-06,16,6,6,1,1
92051da0-e264-4336-95ad-86bcf1db9ad8,USQP73510597344685,1497.46,Credit,Education,Online Transfer,Success,41,68306.12,11651.71,2023,2023-04,4,18,1,0,1
05e15e2f-f2b7-4922-854e-dd713977fd2f,ZABT47947929361662,753.9,Debit,Utilities,Credit Card,Success,68,86313.59,6358.02,2025,2025-01,8,9,2,0,0
9cac3d21-a5a8-48af-8efb-d22aec511744,XWTB87929686367763,3828.54,Credit,Travel,E-Wallet,Failed,19,36210.8,8659.95,2024,2024-04,11,13,3,0,0
16c72b1a-e826-4ac7-ba8c-8ed5a06aa68a,TMMH52736007550408,4498.94,Credit,Shopping,Debit Card,Success,68,80283.13,15604.65,2023,2023-12,20,6,2,0,1
430438b5-32c1-42f1-b661-7a3bf9606ca3,IDWG83890117528207,4028.12,Credit,Fitness,Online Transfer,Failed,59,97308.06,12946.93,2024,2024-12,16,21,0,0,0
0cbe938d-2b33-4734-9a11-9684b385d9de,TAPP98861825616640,4012.81,Debit,Grocery,Cash,Failed,60,136679.76,5831.05,2024,2024-08,23,16,4,0,1
99b3568d-6dcc-4c60-9e35-836f66aa394c,FRUA28022244661651,3002.17,Credit,Entertainment,Debit Card,Success,52,81701.84,2012.96,2024,2024-01,22,12,0,0,0
f541a44e-16cc-4813-a635-53ba4299b351,PWLR66626570438833,3304.35,Debit,Clothing,Debit Card,Pending,56,22804.61,17644.86,2024,2024-11,2,18,5,1,0
9136d4ad-f27e-4ce7-ab8d-2c495e3003e1,YSFG84099126917649,3405.37,Credit,Travel,Online Transfer,Failed,38,55259.54,9568.52,2024,2024-11,24,6,6,1,0
869d4cb7-b7f5-455a-839d-08d01e0aaf12,RLOO42735984070547,3607.81,Credit,Utilities,Credit Card,Success,24,137458.7,19781.6228,2024,2024-06,6,7,3,0,1
eda413c6-eb84-46e4-85fa-e0476f669013,EBYT26465296794718,3278.73,Credit,Savings,Online Transfer,Success,29,79838.24,13099.96,2024,2024-08,4,18,6,1,0
7e808d05-ac71-4531-93c7-24e8742632d7,TCWN68073100179776,4958.134399999999,Credit,Clothing,Credit Card,Success,31,45715.36,18633.83,2025,2025-01,4,5,5,1,1
340155bd-b6ac-4c8e-b977-c7b41e56d346,MVBB22003642382235,1300.83,Credit,Savings,E-Wallet,Failed,47,129573.87,12873.03,2023,2023-01,31,11,1,0,1
d03bcbfc-dca7-4284-b230-7c2230c7809b,KFEA94124562120254,2095.74,Debit,Housing,Online Transfer,Success,18,66032.96,5882.95,2023,2023-07,14,19,4,0,1
bf16e3e9-49b7-4037-8425-dea7c83924d7,UASI11396545255176,1944.43,Debit,Grocery,Cash,Failed,51,69573.29,8563.31,2023,2023-04,24,7,0,0,1
6e6a3d5b-2154-4e4a-a1cf-91fb7e81cdfa,KNWT83649509262897,181.42,Debit,Electronics,E-Wallet,Pending,41,108741.97,17707.48,2023,2023-01,30,19,0,0,0
372f5f47-999f-4691-b4e4-20bfdb38f306,LVPE03143061432885,3541.8,Debit,Food,Cash,Failed,23,58482.35,4917.78,2023,2023-10,1,20,6,1,1
ba098a27-4870-4a92-92f7-7d5dfec5ea47,QSTJ70990699818923,2862.35,Credit,Electronics,Debit Card,Pending,66,146425.64,2193.21,2024,2024-09,23,16,0,0,1
2e2cb850-6b17-4d75-b07a-1acbad5c3c49,ZPCB44907113646890,953.63,Credit,Transport,Online Transfer,Pending,25,123213.19,13703.56,2023,2023-06,26,21,0,0,1
075dacd4-255c-42c7-8ade-e3ec68950908,MWRQ78580391277905,3634.12,Credit,Clothing,E-Wallet,Failed,67,121665.77,18934.93,2024,2024-08,3,13,5,1,1
3c48c936-4305-4a31-b9e3-89054a4a15ea,GVRX75189534297039,1115.7,Credit,Transport,Cash,Failed,55,62978.48,10912.11,2024,2024-02,9,0,4,0,0
3f91c419-e846-49df-b373-35549e204ac7,XOXY73380041432694,2675.5,Debit,Transport,Debit Card,Failed,66,69392.53,16971.81,2023,2023-04,22,16,5,1,0
a5b13afd-af2c-40ac-9539-22c05ea0942c,UJDZ04232008658623,3925.56,Credit,Food,Credit Card,Pending,23,60976.32,1005.71,2024,2024-09,9,16,0,0,0
7808a004-02a4-48e1-95f2-f85a754a3e48,HIRP81934211474675,4533.1,Debit,Food,Debit Card,Failed,57,133794.1,9722.26,2024,2024-03,7,3,3,0,0
f9723977-52c0-4f9b-9f16-eb702219b7f7,PHFW51415617312432,3360.98,Credit,Fitness,E-Wallet,Success,34,107328.01,8621.88,2023,2023-02,17,3,4,0,1
3653e588-afd5-4fe7-a5c6-2548b169fded,DXSO92476174035300,2539.04,Debit,Fitness,E-Wallet,Failed,69,46715.63,16728.65,2024,2024-04,24,21,2,0,0
6c5ccba7-b55d-4fc1-a22c-c212b69d2f48,YKMQ41727340697541,4227.87,Debit,Food,Debit Card,Failed,59,29495.13,15013.26,2024,2024-03,6,19,2,0,1
12b3c5eb-4198-4029-98e1-d54cbc715183,HYFM30150892298309,4203.99,Debit,Utilities,Credit Card,Success,37,63752.43,9112.1,2023,2023-05,15,16,0,0,0
0d574085-0f0a-4450-8e97-8ce118643b6a,EECY33704503860729,4383.09,Debit,Fitness,Debit Card,Failed,41,34198.69,7577.24,2023,2023-02,6,6,0,0,1
788f06ed-3c1e-419b-ae5a-400755367ab6,JGBN28734512951972,909.77,Debit,Transport,Cash,Pending,34,28639.99,2318.37,2024,2024-11,30,10,5,1,1
9b3b5b4c-ff2a-40c0-9ab3-83c9e88188c3,RXKK86793160278634,492.53,Debit,Utilities,Cash,Failed,41,96943.44,16034.49,2023,2023-09,22,4,4,0,1
cd602879-f79b-4079-abb8-fe95f077671b,RONY56128069552110,644.08,Debit,Utilities,E-Wallet,Failed,44,139620.43,10585.07,2024,2024-11,26,22,1,0,0
cf5285f7-bf8c-46f9-b5a6-1d619925bc9b,WTYK31615667859713,1296.97,Credit,Shopping,Credit Card,Pending,56,23512.47,19680.13,2023,2023-08,1,14,1,0,0
8129aa0c-40ef-4857-815f-566c0ba6aa86,ICDE92881042385247,4042.68,Debit,Grocery,Credit Card,Pending,48,37876.12,5558.36,2024,2024-06,14,14,4,0,0
fa3f012e-4d71-4f28-a185-21ab9ea1e617,TMKW54508554885980,3815.78,Debit,Entertainment,Cash,Failed,27,69293.5,13940.44,2023,2023-06,20,14,1,0,1
21da5db1-5ef3-41c2-abd7-d3f1650ad9aa,MSBJ39878889994984,919.43,Credit,Shopping,Cash,Success,57,83544.03,6521.94,2025,2025-01,20,12,0,0,0
0a872ac2-8f3f-4995-a468-eb64f7d2a2ee,YIAM02690959405219,3400.16,Credit,Healthcare,E-Wallet,Pending,43,52220.06,17187.45,2024,2024-01,11,8,3,0,1
2b7c5ee3-42a2-4950-adeb-5687949aca46,QSTA20777308815302,1681.48,Credit,Fitness,E-Wallet,Failed,40,72261.46,5638.37,2024,2024-12,11,3,2,0,1
56d44952-ee29-480e-be2a-c03a80f58b81,SHGG67705297925384,451.05,Debit,Transport,Online Transfer,Failed,39,95797.49,5741.26,2024,2024-06,29,8,5,1,0
16f32b93-21c5-4a88-b7d4-68eae0bdd765,DWYE79132533258884,1779.64,Debit,Utilities,Online Transfer,Success,42,26858.55,6198.19,2024,2024-12,11,12,2,0,1
6ed47a6d-87c9-4aac-b5d3-4f2f513bb65c,YUYW04162742212115,3722.33,Debit,Savings,Credit Card,Failed,70,24296.32,10016.35,2024,2024-02,8,7,3,0,1
50326fe6-1de9-4c72-82a9-f7e5244cb9a8,JUIJ85024610168107,1538.89,Debit,Utilities,Online Transfer,Success,25,133248.62,4838.55,2023,2023-10,8,23,6,1,1
7fcc4456-20bc-4fa0-ba80-10620b4e360a,DHPP97309514607372,3941.51,Debit,Savings,E-Wallet,Failed,56,42949.71,14072.47,2023,2023-07,10,15,0,0,0
47efa886-d5b5-47b0-b92e-dfa1df266424,BJBH24044012178563,1659.93,Credit,Fitness,Debit Card,Failed,29,147110.2,7485.28,2023,2023-03,21,18,1,0,1
6e1a1e1b-ed1d-4efa-9c4f-c55ebf715a28,UYJG61455012904312,1306.49,Credit,Travel,Credit Card,Failed,47,60207.96,13122.39,2023,2023-05,21,19,6,1,1
4362262d-e07e-4721-a71d-6ba3486dce57,QNRN67756469836332,1473.79,Credit,Travel,E-Wallet,Failed,45,41313.52,13095.3,2024,2024-03,6,8,2,0,1
ed3d5159-c2f5-4a5f-945f-f4db9ce91544,BSJQ16853199908701,4256.81,Credit,Utilities,Cash,Pending,49,132399.2,12213.26,2023,2023-08,23,7,2,0,1
6f8ef978-5021-41bd-8458-526b4385a3e3,YJMD87027392467831,2355.33,Credit,Grocery,E-Wallet,Pending,23,121942.85,5047.33,2024,2024-10,27,12,6,1,0
bca37653-50c7-4baa-aa3c-6137e48623dd,JWZM42508823243969,4332.63,Debit,Entertainment,Online Transfer,Pending,33,76906.05,15205.22,2024,2024-01,3,5,2,0,1
f33685da-c380-4b4a-bdc4-2f12fe9bd0e1,NUXJ77323724929213,2919.96,Credit,Healthcare,Debit Card,Pending,46,148223.27,9608.53,2024,2024-08,14,14,2,0,0
ec4014c6-da60-49f3-8e40-b29426b94955,HEJA61869460569274,4721.78,Debit,Healthcare,Credit Card,Pending,46,51764.72,1966.21,2024,2024-04,26,19,4,0,1
70a32883-cc58-4872-a2fb-a345a84ca488,LALX69582616913438,360.72,Credit,Transport,Cash,Failed,64,118035.64,8588.77,2023,2023-08,5,13,5,1,0
0df81d2b-260c-437e-b05d-0ef70d9ff83d,VYCE58025621974760,4447.68,Credit,Clothing,Cash,Pending,61,126119.28,15458.13,2023,2023-07,30,22,6,1,0
7862246c-092e-44b7-aee2-59893ad82406,JXJB42414265626160,2504.88,Debit,Housing,E-Wallet,Failed,69,92869.96,3209.11,2023,2023-07,11,20,1,0,0
7796048f-b4b9-4b73-a9de-bccc429e09bd,IMJH00724766053139,4338.15,Debit,Entertainment,E-Wallet,Success,25,107070.71,19028.2,2023,2023-03,26,6,6,1,1
e52a33e6-fec5-4a89-9db3-c0756fb9de37,WPYQ37476693777242,1911.44,Credit,Entertainment,Debit Card,Pending,62,61075.18,16749.99,2023,2023-10,31,18,1,0,0
71076f2e-0a71-4350-beb2-7900ed5d6510,IFPQ41287612826124,1495.29,Debit,Entertainment,Cash,Pending,66,75174.61,1622.41,2024,2024-08,25,1,6,1,0
8f942977-b582-4f0c-bd23-36f45b44e6ed,WSTR77999481940681,275.04,Credit,Education,Debit Card,Failed,61,36080.16,16192.15,2024,2024-05,20,17,0,0,1
1ccc33c1-7e34-4f69-b52f-bd7e7c360908,FOLM10408673258684,4271.93,Debit,Transport,E-Wallet,Success,50,73216.43,14077.51,2023,2023-05,11,11,3,0,0
25e6d919-ddeb-4d5c-b842-7379d888dcb6,QCAM24716569386512,691.14,Debit,Housing,E-Wallet,Failed,50,145231.69,15960.67,2023,2023-03,24,17,4,0,1
3427e466-17f4-485d-997f-aaf01fa7cddf,AKID52807864770169,1005.48,Debit,Savings,Cash,Pending,44,60647.11,6463.42,2023,2023-12,1,9,4,0,1
d5bf85f3-2e3f-474c-88bb-db12de4097c3,MEAX23362706538137,2048.91,Credit,Education,Debit Card,Failed,66,119378.17,5156.85,2023,2023-12,24,8,6,1,0
d294100f-823c-434a-bffb-d93b2b15619e,RSKM23543512904589,2849.17,Credit,Entertainment,Credit Card,Success,27,94213.8,258.1616,2023,2023-08,9,0,2,0,1
a9c3640d-e411-49d7-9030-fb0c45d5aacb,ZNHW85952405004510,4533.57,Debit,Housing,Debit Card,Success,45,99444.26,11313.83,2024,2024-07,7,12,6,1,0
ff7d39f7-9563-4c97-b65f-982b95eef45c,XMUM60588095924398,2290.57,Debit,Housing,Credit Card,Pending,33,55117.51,9527.99,2023,2023-08,6,7,6,1,0
c4502052-86a8-421a-810e-622bf8bc920c,CKQU83225702116866,1585.34,Credit,Electronics,Online Transfer,Success,55,38416.98,1743.87,2024,2024-08,12,8,0,0,1
eba0330c-6a9a-4f4b-ae39-c29a921f266f,VBFR92814989656917,3579.76,Credit,Travel,E-Wallet,Pending,40,122973.81,14977.92,2023,2023-08,31,5,3,0,0
7f843004-c4ac-41b5-bf04-2c7b13ab7d2c,RDYL48361153833664,3895.81,Credit,Grocery,Credit Card,Pending,43,31085.25,10414.96,2024,2024-11,3,23,6,1,0
5422ea97-e32a-4787-9824-6315ad49e072,JSGJ74303426784566,2440.47,Credit,Healthcare,Online Transfer,Success,24,55777.58,12465.43,2023,2023-10,10,22,1,0,0
fb38bc6c-ae6a-4c48-88c6-a7ed06a574ec,XCDY55681609640578,3157.01,Credit,Grocery,Online Transfer,Pending,26,127514.04,11184.48,2024,2024-08,15,6,3,0,1
5fa18468-64e8-4ffc-9f3a-cc68ae3e6268,PNNA17829614730748,888.24,Debit,Fitness,E-Wallet,Failed,65,60895.86,13960.97,2023,2023-01,29,21,6,1,1
1b2765f6-f383-44f7-addc-ac0a97206c66,XAEO97273019969946,3174.32,Debit,Shopping,Credit Card,Pending,43,77016.48,5446.45,2024,2024-05,30,19,3,0,1
076451d3-275d-4459-92d3-6897d6442365,LZZZ21745658988438,51.378,Debit,Transport,Online Transfer,Success,66,120617.27,455.21,2024,2024-01,18,6,3,0,1
b52c4358-d4a8-445a-b5d1-d77614c08f6d,NRJJ38068414579557,1371.27,Debit,Electronics,Online Transfer,Success,42,134126.15,12441.05,2024,2024-06,27,7,3,0,0
a0dbfca2-743c-4b6b-bad7-c891a8d791b6,GRCK67997281561302,3807.16,Debit,Entertainment,Cash,Failed,67,89590.97,3466.12,2023,2023-08,8,21,1,0,0
a87319fe-981d-4530-84f2-0d97f4881671,ZUHF76391694973976,847.19,Debit,Travel,Debit Card,Pending,46,40049.09,522.8,2023,2023-06,15,7,3,0,0
0b398e89-f842-4163-9455-5290017c75c5,QOVW65964718175340,3823.6,Credit,Transport,Credit Card,Pending,52,88895.81,14512.77,2024,2024-11,27,2,2,0,0
73fe7e1d-f36d-4b13-9f53-4d9aa7faf009,SNDU99751175634406,2450.44,Credit,Clothing,Cash,Success,32,113578.76,13178.32,2023,2023-03,20,18,0,0,1
fff446b9-bb46-4c13-b28a-030b532da8fe,BEDB91626969672783,3819.03,Credit,Food,E-Wallet,Pending,19,101232.58,7150.74,2024,2024-01,26,17,4,0,1
cc0a628b-f518-4923-a829-2e3bbbfc5dc1,GFZZ26373196824369,444.77,Debit,Entertainment,E-Wallet,Failed,41,27803.42,12019.36,2024,2024-02,26,13,0,0,0
dcffd7b6-361c-4373-a11b-20eb91b45e06,QCYE00678972671569,3074.33,Credit,Education,Credit Card,Pending,41,33840.63,9713.54,2024,2024-02,12,11,0,0,1
486fac8f-a4c5-4ae5-8d32-e7120c767092,CUJX70129839454164,3169.27,Credit,Travel,Credit Card,Pending,49,130696.87,11453.29,2024,2024-02,28,2,2,0,1
be69ad39-0e37-4b07-8c53-5c3e52bb530d,MAPV15006652853004,2019.95,Debit,Education,Online Transfer,Success,31,95468.84,10093.58,2024,2024-08,6,19,1,0,1
9a2fc701-f3af-4b09-8c12-6e0e121af952,KLPW86859222200659,4826.81,Debit,Travel,Cash,Pending,47,130772.88,10659.69,2023,2023-07,16,10,6,1,1
41526bff-661b-4738-97b1-6c4361a2d612,PUOJ14420180342068,1919.67,Debit,Entertainment,E-Wallet,Failed,24,60422.82,8993.56,2023,2023-02,11,10,5,1,0
c5583a17-f70d-48a0-bd75-e4232d921dab,OFCP04668708179621,193.44,Debit,Clothing,Debit Card,Pending,30,24081.93,3151.05,2023,2023-02,28,15,1,0,0
054046cc-16d5-4b84-a61f-7117dd926cbf,CNPD23046583659980,1001.07,Debit,Food,E-Wallet,Success,52,123879.39,8024.59,2023,2023-10,15,17,6,1,0
6374ed14-29b6-4b14-b54e-15ecda33562c,XXVU16658136622208,1868.64,Credit,Savings,Credit Card,Failed,51,37363.63,1087.58,2024,2024-12,27,12,4,0,1
a5accd5a-48f1-4eed-a703-7089c78cd2c3,MCVA21305096399478,75.32,Debit,Grocery,Cash,Pending,48,65153.87,18931.89,2024,2024-01,22,11,0,0,1
27755e9d-a770-4217-b455-af73c0a7ad9c,GJQR14608247407943,1614.45,Debit,Fitness,Credit Card,Success,65,68156.96,14846.11,2023,2023-10,24,8,1,0,0
cd14eacb-7da8-4631-8c6d-8ddd1edfc59e,JJJZ17566619621323,4166.98,Credit,Utilities,Debit Card,Pending,36,49898.68,12166.24,2023,2023-06,3,6,5,1,1
ebf484d0-ce6d-49bf-bc63-3d6c6eaf0a90,SFTL01976103216580,956.93,Debit,Travel,Online Transfer,Pending,70,65215.68,12738.61,2024,2024-10,7,3,0,0,1
9a7fde23-af59-4a66-a75b-21134f62cc9d,ROEM70511938830904,3385.36,Credit,Savings,Credit Card,Failed,20,27275.25,3521.03,2023,2023-10,8,12,6,1,0
189ac35d-aa5f-49ca-9bea-530d219c00cb,KUQC67291930420185,3135.3,Debit,Savings,Credit Card,Pending,28,46813.04,1631.6,2024,2024-02,10,15,5,1,1
332ac35a-833d-4df1-9e11-a680d5016ada,SBYL27311876567224,1247.87,Debit,Entertainment,Online Transfer,Pending,64,107056.2,18804.17,2023,2023-11,2,18,3,0,0
6359d5ce-e2aa-4dc7-b208-838e7d57ef69,DFQM50384101959922,3469.16,Debit,Travel,Credit Card,Pending,26,141283.58,1987.5,2025,2025-01,10,15,4,0,1
99afee64-9024-4225-84bb-10e079f7f38c,FISF44406615922209,1725.03,Debit,Food,E-Wallet,Pending,31,63323.72,11976.86,2024,2024-07,5,12,4,0,1
6c2b5781-c1a9-4ee2-9718-cfde6c4e5a8c,PMWV48618382559143,649.01,Debit,Travel,Debit Card,Success,61,103829.13,17250.53,2024,2024-02,22,23,3,0,0
2fb50401-9d26-4076-9e44-b774cf9d539c,FZCZ17245605182080,1920.83,Credit,Electronics,Online Transfer,Success,59,86037.84,801.15,2023,2023-06,18,19,6,1,1
17cb67b8-6d0f-44e6-a174-a7856f2190cb,RNDZ78087135384732,2945.41,Credit,Savings,Cash,Success,63,23933.78,13830.96,2023,2023-11,12,7,6,1,1
f9285706-577c-4717-836a-58870a5a2698,IEBW57036595925707,839.27,Credit,Utilities,Credit Card,Success,66,23642.39,14501.13,2025,2025-01,16,13,3,0,1
a5c9cf20-3967-46aa-ad2b-2c8276a990f1,XFZP92904699811721,4120.1,Debit,Utilities,Online Transfer,Pending,36,124762.45,17983.13,2023,2023-08,29,13,1,0,1
ee403b9f-27b2-45c1-b6b0-d0b9afad328e,UHPB26167167270224,1494.52,Credit,Transport,Credit Card,Failed,60,61099.79,16601.18,2024,2024-05,5,7,6,1,1
a5b09024-a12a-4119-86fb-bcdb7ecd7062,CBZF62108308320914,1457.68,Debit,Utilities,Debit Card,Failed,42,133471.6,15805.9,2024,2024-07,2,14,1,0,1
77dd362b-4a6b-436b-957f-108b86514886,WHUD93841531189230,3640.52,Credit,Transport,Credit Card,Failed,22,113089.29,3632.29,2024,2024-10,1,14,1,0,1
cd320878-e83e-43a0-9445-587e6ff6881f,PHCH97298872877130,2983.87,Credit,Entertainment,E-Wallet,Success,37,86102.43,9810.56,2023,2023-05,5,14,4,0,1
fbf3a106-260b-43e0-8ce6-929f7a44bd05,JEHQ76809007796427,1692.49,Credit,Entertainment,E-Wallet,Failed,37,96168.21,12957.01,2024,2024-03,27,11,2,0,1
4ce794d7-e724-4119-af2f-32a720b6d43c,OXBT78525399138541,4440.43,Debit,Savings,Credit Card,Pending,68,134727.56,17859.92,2024,2024-07,29,20,0,0,0
6d7fd4e2-85e9-4c6c-bfa7-c199d76f0813,HDWO44851954423344,4958.134399999999,Debit,Healthcare,E-Wallet,Pending,43,101958.78,616.0,2024,2024-05,5,5,6,1,1
8d0df6f6-0c37-4b80-918b-8e184ba4af25,BFLW88551088921710,1716.95,Credit,Electronics,Credit Card,Failed,42,78638.43,19543.79,2023,2023-11,25,12,5,1,1
836f224b-0b8b-46f7-aad4-4e111397a29f,QVOI85315996460872,4507.41,Debit,Education,Online Transfer,Success,29,47536.42,19781.6228,2024,2024-10,18,8,4,0,0
69bba3c4-6cc7-41f0-82ba-0fed1b8dc821,KIPP75388176835324,1799.46,Credit,Entertainment,Debit Card,Pending,49,53702.12,14928.04,2023,2023-11,30,0,3,0,1
b8663c7c-a92d-4f4f-b6f3-ba5018302082,PQCZ10162198974469,946.19,Debit,Transport,Online Transfer,Success,45,122691.23,1173.11,2024,2024-12,2,4,0,0,1
5aff4594-40dd-4895-9015-48989187c9a0,YGCN81516491907044,4740.68,Credit,Clothing,Debit Card,Failed,31,58309.75,10095.82,2024,2024-08,26,12,0,0,1
c4c608eb-14ee-4987-95e7-c6e4413e84bd,KDTW64923066190174,4591.44,Debit,Electronics,E-Wallet,Pending,64,37096.28,4107.55,2024,2024-09,17,11,1,0,1
bd9277a4-1d2a-4042-842a-2f6480e1be4d,ZQJF52467193064739,2019.94,Debit,Shopping,Debit Card,Pending,31,43508.43,15266.55,2024,2024-03,29,11,4,0,1
c942e6e8-2df7-41e0-b67f-3c15a95d3271,AYQP53589832435951,1145.95,Credit,Electronics,E-Wallet,Pending,18,111486.74,3086.85,2023,2023-03,22,16,2,0,0
0b961346-6498-4a39-97c8-f02c2ea5312a,HGHC69543232469355,3637.21,Credit,Utilities,Online Transfer,Pending,36,81536.94,13388.07,2023,2023-01,27,11,4,0,1
b4522738-e073-49de-aa8f-7654155287c7,DNTP88377720439718,660.37,Debit,Healthcare,E-Wallet,Failed,61,83525.41,2443.22,2024,2024-11,13,4,2,0,0
b95e44e3-9653-49ee-905e-c9d64c32a0a2,QRVI27169656455392,3671.71,Credit,Grocery,Debit Card,Pending,25,52904.56,18737.37,2023,2023-12,23,12,5,1,1
732fc932-ab96-4697-81e1-f813747ac231,QIAG47696454406689,2950.52,Debit,Clothing,Cash,Pending,22,121218.65,6711.52,2024,2024-06,12,12,2,0,1
5761b099-43db-4a42-8ece-36ae9fb209b1,SXJE53283693080118,849.08,Credit,Clothing,Cash,Pending,69,55551.45,2876.93,2023,2023-07,18,0,1,0,0
cf5c8dd3-df10-4434-ab09-6202f77aefe1,PFDU39830200565723,1836.12,Credit,Transport,E-Wallet,Success,47,70767.39,11132.76,2023,2023-01,27,12,4,0,0
140642a8-2f61-4334-b608-93b22febcc33,RNVD60186191364069,3254.45,Debit,Utilities,Cash,Success,44,123262.08,15592.29,2023,2023-02,3,15,4,0,0
4262a48c-9aa3-4580-bb70-8dd7bf3d5023,KRBZ51840477350318,191.63,Credit,Savings,Credit Card,Pending,67,51886.66,17627.0,2025,2025-01,6,1,0,0,0
6f0d7229-1b38-4c72-ac64-8459df22367d,ZQJS74163228556336,4383.34,Debit,Clothing,Credit Card,Failed,24,59795.49,4272.38,2024,2024-01,29,15,0,0,1
651a6277-017f-419f-8496-179588ccddbc,NVAF35217921182891,1282.67,Credit,Travel,Online Transfer,Success,61,56700.52,19115.86,2024,2024-10,6,21,6,1,1
a7e29299-2bf6-4915-8367-ee2c1ddea07d,HAWK10271905814796,2675.99,Debit,Food,Debit Card,Failed,37,26873.06,3789.0,2024,2024-07,2,8,1,0,1
67b41520-b11a-4696-b5cd-3e5c7a248720,VBWK62330947976885,247.69,Credit,Savings,E-Wallet,Success,29,76518.94,7864.47,2023,2023-05,28,16,6,1,0
be86f5d0-f73e-4b07-a860-25bfde68666d,XIGI64582954637333,4958.134399999999,Credit,Savings,E-Wallet,Pending,58,70249.17,10017.55,2023,2023-04,6,8,3,0,0
4d844cb6-7c99-486e-b9d5-546c9a154b85,ABHX04716623425301,3311.54,Debit,Education,E-Wallet,Pending,60,89169.46,6989.7,2024,2024-03,30,6,5,1,1
9de2fd3f-f952-41e8-9029-733c9e55f98d,EUQZ19400112952078,3269.57,Credit,Entertainment,Cash,Pending,24,86434.44,16508.82,2024,2024-11,13,16,2,0,1
f69072cf-ac7e-4cc6-b0cf-3e7f5c58b8ba,DRPX41465663707043,103.61,Debit,Utilities,E-Wallet,Success,41,37643.18,14198.03,2023,2023-06,2,16,4,0,0
cdfcef75-651e-49f1-acd3-80efb0b710ab,UVPG75143535546222,3450.3,Credit,Fitness,Debit Card,Failed,29,58694.68,4362.37,2024,2024-09,1,23,6,1,1
2296d3f6-2005-4d7e-966f-419a4d7ae829,VRWJ76600974909126,2086.79,Debit,Healthcare,Online Transfer,Success,36,76470.73,17041.12,2023,2023-11,23,15,3,0,1
d0e34b2b-1ca6-4c33-b0d8-67cd038d5f5a,DTHL81514185940048,1904.37,Credit,Shopping,Cash,Pending,50,144836.67,18863.21,2024,2024-07,9,18,1,0,1
302f420e-f874-45ca-b22f-2e9104110e35,TZMK60846954495697,2738.68,Debit,Housing,Credit Card,Pending,32,107307.44,17849.2,2023,2023-10,15,10,6,1,1
7b2a7f10-3590-4039-86dd-5e19dbe83664,OLLN12340015229040,2374.61,Debit,Healthcare,Credit Card,Pending,25,67340.08,2553.4,2023,2023-08,1,0,1,0,0
3de54ee2-a655-496c-a528-d32da60c2bed,UCLA76294201217220,769.87,Debit,Housing,Online Transfer,Success,56,67450.83,3579.78,2024,2024-08,4,19,6,1,1
dbb24c33-a045-4992-9793-30f16f8fd55c,SJHI22082419857787,3477.48,Credit,Food,E-Wallet,Failed,43,47026.05,9263.82,2024,2024-10,25,6,4,0,0
160a3a13-30df-450c-89e0-8b89ca3e3238,GJDV37230735713618,3153.41,Debit,Travel,Credit Card,Pending,52,80142.81,2410.93,2023,2023-10,8,20,6,1,0
25ee2f0f-76a3-4eb0-850c-71f44d08f416,OOIS78953525853559,1509.08,Credit,Utilities,Online Transfer,Pending,65,49623.09,19302.01,2024,2024-11,14,0,3,0,1
1dd03ecd-0595-49a3-ac00-46f07957595f,SKDK41436043872430,3310.01,Debit,Entertainment,E-Wallet,Pending,44,135175.79,1929.39,2024,2024-09,5,12,3,0,0
bd20c36a-2705-44cb-a704-b1152a85e3b1,RQJR60641442509693,3314.1,Credit,Food,Credit Card,Failed,31,148589.88799999998,5657.44,2023,2023-07,16,22,6,1,0
7c2c0791-f6bf-4aa9-b1fc-f2e6b3dd7820,HYPK79015508806395,1353.54,Debit,Electronics,E-Wallet,Failed,44,65712.71,3571.93,2024,2024-03,17,14,6,1,1
73137fa5-dc1b-4eb1-8506-536c78b3842a,QJKI50529653704768,3030.14,Debit,Shopping,Online Transfer,Success,34,104706.34,13088.93,2023,2023-05,26,10,4,0,0
